time,content,splitword
2018-03-12,关于一棵树你不知道的个数字今天植树节我们可以做到种下一棵树苗留下一片绿色拒绝一次性筷子餐盒纸张双面打印书写外出旅游自带牙刷梳子等洗漱用品选择公共交通多尝试低碳绿色出行如果没有森林人类无法生存一年转发科普共同呵护生命的绿色,一棵树 数字 植树节 种下 一棵树 留下 绿色 拒绝 一次性 筷子 餐盒 纸张 双面 打印 书写 外出 旅游 自带 牙刷 梳子 洗漱 用品 选择 公共交通 尝试 低碳 绿色 出行 森林 人类 生存 一年 科普 呵护 生命 绿色
2018-03-12,樊振东横扫巴西黑马国乒至此包揽四冠刚刚结束国际乒联卡塔尔公开赛男单决赛樊振东战胜巴西选手卡尔德拉诺获得男单冠军至此中国队包揽了本站公开赛的男单樊振东女单刘诗雯男双樊振东许昕女双王曼昱陈可四项成人组比赛冠军,樊振东 横扫 巴西 黑马 国乒 至此 包揽 四冠 刚刚 结束 国际乒联 卡塔尔 公开赛 男单 决赛 樊振东 战胜 巴西 选手 卡尔德拉 男单 冠军 至此 中国队 包揽 本站 公开赛 男单 樊振东 女单 刘诗雯 男双 樊振东 许昕 女双 王曼昱 陈可 四项 成人 比赛 冠军
2018-03-12,孙中山说国家之本在于人民一息尚存不忘救国惟愿诸君将振兴中华之责任置之于自身之肩上事功者一时之荣志节者万世之业多年前他第一个喊出振兴中华的口号今天纪念孙中山先生逝世周年中华民族正走向复兴转发缅怀致敬,孙中山 国家 一息尚存 救国 惟愿 诸君 振兴中华 责任 之于 肩上 事功 之荣 志节 万世之 多年 第一个 振兴中华 口号 纪念 孙中山 逝世 周年 中华民族 走向 复兴 缅怀
2018-03-12,实用贴格式转换大全不同格式的文件如何巧妙转换你不会还傻傻的一个字一个字敲吧教你不同文件格式间的转换方式不管论文还是工作你一定用得到,实用 格式 转换 大全 格式 文件 巧妙 转换 傻傻的 文件格式 转换 方式 论文 工作
2018-03-12,日本大地震七周年逾七万人仍过着避难生活据大地震后最多时有万人在避难所等避难截至今年月日因为重建工作缓慢仍有万多人被迫过着避难生活从福岛迁居外县的灾民中有三分之二认为受到歧视福岛出身的学生也因此在外县学校被欺凌甚至因此自杀,日本 地震 七周年 七万 避难 生活 地震 最多时 万人 避难所 避难 重建 工作 缓慢 万多 被迫 避难 生活 福岛 迁居 外县 灾民 中有 三分之二 歧视 福岛 出身 学生 在外 学校 欺凌 自杀
2018-03-12,英航官网将中国台湾改回台湾前段时间西方企业将中国西藏和港澳台列为国家一事引发不小的连锁效应各大外企纷纷查漏补缺有网友爆料称英国航空不但向台独分子道了歉还将网站上的中国台湾改为了台湾这一次连中国香港也变成了香港两个字,英航 官网 中国台湾 台湾 前段时间 西方 企业 西藏 港澳台 列为 国家 一事 引发 不小 连锁 效应 各大 外企 纷纷 查漏 补缺 网友 爆料 英国 航空 台独分子 网站 中国台湾 改为 台湾 中国香港 香港 两个
2018-03-12,太好听了青花瓷后又出神作后中学生无伴奏合唱稻香前段时间厦门六中合唱团的青花瓷火爆网络后近日又出神作稻香学生们用阿卡贝拉无伴奏合唱和杯子敲打节拍谱写天籁后后生可畏你有没有被惊艳到纯享版,好听 青花瓷 出神 作后 中学生 伴奏 合唱 稻香 前段时间 厦门 六中 合唱团 青花瓷 火爆 网络 近日 出神 稻香 学生 阿卡 贝拉 伴奏 合唱 杯子 敲打 节拍 谱写 天籁 后生可畏 有没有 惊艳 享版
2018-03-12,会议间隙做手术他是手术台上的全国人大代表日一台高难度手术在北京紧张进行主持手术的是我国肺移植专家无锡市肺移植中心主任陈静瑜身为第十三届全国人大代表他用会议间隙忙手术去年两会期间他也做了三台手术作为医生救死扶伤是第一位的为他点赞,会议 间隙 做手术 手术台上 全国 人大代表 一台 高难度 手术 北京 紧张 主持 手术 我国 移植 专家 无锡市 移植 中心 主任 陈静瑜 身为 第十三届 全国 人大代表 会议 间隙 手术 去年 两会 期间 三台 手术 医生 救死扶伤 第一位 点赞
2018-03-12,美哭贵阳万亩樱花开放航拍美不胜收近日贵州省贵安新区原平坝农场万亩樱花开放场面壮观该农场占地余亩是贵州最大的花卉苗木培育基地这里的樱花每年春天盛开分为早樱和晚樱晚樱比早樱晚两周左右赏花时间从三月初一直持续至四月上旬你想谁去看看,美哭 贵阳 万亩 樱花 开放 航拍 美不胜收 近日 贵州省 贵安 新区 平坝 农场 万亩 樱花 开放 场面 壮观 农场 占地 余亩 贵州 花卉苗木 培育 基地 樱花 春天 盛开 分为 早樱 晚樱晚 樱比早 樱晚 两周 赏花 时间 三月初 持续 四月 上旬
2018-03-12,这段视频适合闭着眼睛听全国政协委员上海戏剧学院表演系副教授王苏是一名台词课教师随着声临其境等节目的热播语言的艺术受到年轻人的喜爱月日在文艺界别的讨论会上王苏现场演绎了用声音来绘画把语言立体起来她说掌握自己的语言热爱自己的文化,视频 适合 闭着 眼睛 全国政协 委员 上海 戏剧学院表演系 副教授 王苏 一名 台词 教师 声临 其境 节目 热播 语言 艺术 年轻人 喜爱 文艺界 讨论会 王苏 现场 演绎 声音 绘画 语言 立体 语言 热爱 文化
2018-03-12,和父母有趣的聊天记录,父母 有趣 聊天记录
2018-03-12,舆论过度关注可能会影响孩子未来成长建议大家给予当事家庭更多自主处理此事的空间如需要我们愿为双方家长就教育问题随时提供必要的帮助支持为进一步呵护青少年成长我们还将指导站设立青少年维权站帮助青少年解决成长过程中的各种问题,舆论 过度 关注 影响 孩子 未来 成长 建议 给予 当事 家庭 自主 此事 空间 家长 教育 提供 支持 进一步 呵护 青少年 成长 指导 设立 青少年 维权 青少年 解决 成长 过程
2018-03-12,吸毒吸到出现幻觉岁的她用手活生生地挖出自己的两个眼珠,吸毒 幻觉 活生生 挖出 两个 眼珠
2018-03-12,今天植树节我能栽你心上吗,植树节 我能 心上
2018-03-12,杨利伟实现梦想要靠不怕牺牲的奋斗杨利伟在日的大会发言中说神五加速上升时产生了共振当时感觉五脏六腑都要碎了我盯着计时器心想就算牺牲也要记录过程供今后改进神舟七号任务中翟志刚刘伯明出舱时轨道舱突发火灾报警但他们以哪怕回不去也要让五星红旗在太空高高,杨利伟 梦想 不怕牺牲 奋斗 杨利伟 大会 发言 中说 神五 加速 上升时 共振 感觉 五脏六腑 计时器 心想 牺牲 记录 过程 改进 神舟 七号 翟志刚 刘伯明 出舱 轨道舱 突发 火灾 报警 回不去 五星红旗 太空 高高
2018-03-12,最近迷上了一套可爱的表情包但这背后却是一个女孩追寻梦想的故事,迷上 一套 可爱 表情 背后 却是 女孩 追寻 梦想 故事
2018-03-11,英媒西方银行因石油枯竭抛弃文莱中国投资雪中送炭路透社文莱的石油和天然气储量预计将在年内耗尽汇丰银行年退出了文莱花旗银行也在进入年之后于年撤出但据美国企业研究所的中国全球投资追踪数据目前中国在文莱的投资总额约为亿美元网友老铁我在呢,英媒 西方 银行 石油 枯竭 抛弃 文莱 投资 雪中送炭 路透社 文莱 石油 天然气 储量 预计 年内 耗尽 汇丰银行 退出 文莱 花旗银行 撤出 但据 美国 企业 研究所 全球 投资 追踪 数据 文莱 投资总额 亿美元 网友 老铁
2018-03-11,你的不自律不只是因为懒打算运动想想就心累于是放弃要提升自我不知从何下手索性躺着当回报不清晰明朗时大部分人的动力就不够了想要什么就真的为它而努力能坚持下去的自律总会变成你蜕变的契机条关于自律的建议让你变成更好的自己共勉早安,自律 打算 运动 想想 心累 放弃 提升 自我 不知 从何下手 索性 回报 清晰 明朗 大部分 动力 想要 努力 坚持下去 自律 总会 蜕变 契机 自律 建议 更好 共勉 早安
2018-03-11,喜欢动漫就是精日么当然不是精日即精神日本人简称指极端崇拜日本军国主义仇恨本民族在精神上将自己视同军国主义日本人的非日籍人群表现为迷恋二战日军制服在日军侵略遗址拍照留念诋毁抗日英雄等该人群主要分布在中韩等地以低知识阶层年轻人为主又称日杂,喜欢 动漫 精日 精日 精神 日本 简称 崇拜 日本 军国主义 仇恨 民族 在精神上 视同 军国主义 日本 日籍 人群 表现 迷恋 二战 日军 制服 日军 侵略 遗址 拍照 留念 诋毁 抗日 英雄 人群 分布 知识 阶层 年轻人 又称 日杂
2018-03-11,她被很多人称为赵妈妈年的今天著名小品演员赵丽蓉出生年岁的她才首次登上春晚曾在小品里用毛笔悬腕写下货真价实看似信手捏来实则为此苦练数月年春晚最后一次亮相她已身患绝症探戈就是趟呀趟着走点头摇头转起怀念,称为 妈妈 著名 小品 演员 赵丽蓉 出生 年岁 首次 登上 春晚 小品 毛笔 悬腕 写下 货真价实 看似 信手 实则 苦练 数月 春晚 亮相 身患绝症 探戈 点头 摇头 怀念
2018-03-11,为怀念母亲种林亩把敕勒歌唱给你听天苍苍野茫茫风吹草低见牛羊腾格尔将他对母亲与故乡的眷恋寄托在这一曲热烈奔放的草原牧歌上他的歌声里纵马驰骋壮美草原歌声已停那荡气回肠的感觉却久久萦绕心头用摇滚诠释草原唱出他心中最美的那片净土,怀念 母亲 种林亩 敕勒歌 听天 苍苍 野茫茫 风吹草低见牛羊 腾格尔 母亲 故乡 眷恋 寄托 一曲 热烈奔放 草原 牧歌 歌声 马驰骋 壮美 草原 歌声 已停 荡气回肠 感觉 久久 萦绕 心头 摇滚 诠释 草原 唱出 心中 最美 那片 净土
2018-03-11,最感人至深的礼物一位老奶奶三十年前曾想成为一名歌手她写过自己的原创歌曲但是从未发表过三十年后的一天她的孙子录制了一首歌要送给她当音乐播放出来她发现正是自己三十年前曾写的那首歌瞬间泪如泉涌,感人至深 礼物 老奶奶 三十年 一名 歌手 原创 歌曲 未发表过 三十年 孙子 录制 一首歌 送给 音乐 播放 发现 三十年 那首歌 瞬间 泪如泉涌
2018-03-11,好听霍尊把山居秋暝唱给你听空山新雨后天气晚来秋霍尊空灵悠扬的演唱配合女孩们以阿卡贝拉的形式奏出的节拍仿佛带我们看到那松间明月听到石上清泉,好听 霍尊 山居 空山 新雨后 天气 晚来 霍尊 空灵 悠扬 演唱 配合 女孩 阿卡 贝拉 形式 奏出 节拍 仿佛 那松间 明月 听到 石上 清泉
2018-03-11,超实用这份攻略帮你搞定考研复试口语考研成绩国家线即将发布复试中英语口语不容忽视面对考官依然不敢说怕出错如何用开场白给考官留下好印象遇到问题怎样灵活应对这份复试英语口语攻略帮你过关斩将附个实用专业名称翻译考研党留学党都用得上转存,实用 这份 攻略 搞定 考研 复试 口语 考研 成绩 国家 发布 复试 英语口语 不容忽视 面对 考官 依然 说怕 出错 开场白 考官 留下 印象 灵活 应对 这份 复试 英语口语 攻略 过关斩将 附个 实用 专业 名称 翻译 考研 留学 用得上 转存
2018-03-11,奶奶患上阿尔茨海默症岁华裔女孩为她开发一款岁华裔女孩岁开始编码当她岁时奶奶阿尔茨海默症病情恶化决心用开发一款取名永恒是世界第一款帮助老年痴呆患者日常生活的为阿尔茨海默病患者和他们所爱的人搭起桥梁,奶奶 患上 阿尔茨海默 症岁 华裔 女孩 开发 一款 华裔 女孩 编码 奶奶 阿尔茨海默 病情恶化 决心 开发 一款 取名 永恒 世界 第一款 老年痴呆 患者 日常生活 阿尔茨海默 病患者 所爱 桥梁
2018-03-11,十三届全国人大一次会议经投票表决通过了宪法修正案十三届全国人大一次会议第三次全体会议日下午经投票表决通过了中华人民共和国宪法修正案,十三届 全国人大 会议 投票表决 宪法 修正案 十三届 全国人大 会议 第三次 全体会议 下午 投票表决 中华人民共和国宪法 修正案
2018-03-11,非遗表演中的孩子们非遗峨口挠阁不光是古老的更是年轻的,非遗 表演 孩子 遗峨 口挠 古老 更是 年轻
2018-03-11,哪怕回不去也要让五星红旗在太空高高飘扬杨利伟在日的大会发言中说神五加速上升时产生了共振我盯着计时器心想就算牺牲也要记录过程供今后改进神舟七号任务中突发火灾报警但航天员们最终还是把中国人的脚步首次留在太空点赞向中国航天员们致敬,回不去 五星红旗 太空 高高飘扬 杨利伟 大会 发言 中说 神五 加速 上升时 共振 计时器 心想 牺牲 记录 过程 改进 神舟 七号 突发 火灾 报警 航天员 最终 脚步 首次 留在 太空 点赞 航天员
2018-03-11,矿泉水瓶上多了个小细节你愿意点赞吗为避免人多容易搞混经常喝几口就扔掉的浪费现象今年两会提供的矿泉水瓶上贴着一个绿色标签给水瓶做记号并请喝完标签上可以写名字或用指甲划出标记喝不完的鼓励带走你会为这个小细节点赞吗,矿泉水瓶 细节 点赞 人多 搞混 几口 扔掉 浪费 现象 两会 提供 矿泉水瓶 贴着 绿色 标签 水瓶 记号 喝完 标签 名字 或用 指甲 划出 标记 鼓励 带走 细节 点赞
